"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---NOR gates","74HC4002PW","http://www.nxp.com/products/logic/gates/nor_gates/74HC4002PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4002.pdf","Production","HC(T)","NOR gates","dual 4-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","129","4.00734513274336","54.5289380530973","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NOR gates","74HCT4002D","http://www.nxp.com/products/logic/gates/nor_gates/74HCT4002D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4002.pdf","Production","HC(T)","NOR gates","dual 4-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","36","2","low","-40~125","85","4.8","42","14","SO14","SOT108-1"
"nxp","Logic---Gates---NOR gates","74HCT4002DB","http://www.nxp.com/products/logic/gates/nor_gates/74HCT4002DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4002.pdf","Production","HC(T)","NOR gates","dual 4-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","11","36","2","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NOR gates","74HCT2G02GM","http://www.nxp.com/products/logic/gates/nor_gates/74HCT2G02GM.html","No full datasheet available","Development","HC(T)","NOR gates","dual 2-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","12","36","2","low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---NOR gates","74LV02BQ","http://www.nxp.com/products/logic/gates/nor_gates/74LV02BQ.html","http://www.nxp.com/documents/data_sheet/74LV02.pdf","Production","LV","NOR gates","quad 2-input NOR gate","1.0 - 5.5","TTL","+/- 12","6","30","4","low","-40~125","92","9.3","59","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NOR gates","74LV02D","http://www.nxp.com/products/logic/gates/nor_gates/74LV02D.html","http://www.nxp.com/documents/data_sheet/74LV02.pdf","Production","LV","NOR gates","quad 2-input NOR gate","1.0 - 5.5","TTL","+/- 12","6","30","4","low","-40~125","90","8.0","47","14","SO14","SOT108-1"
"nxp","Logic---Gates---NOR gates","74LV02PW","http://www.nxp.com/products/logic/gates/nor_gates/74LV02PW.html","http://www.nxp.com/documents/data_sheet/74LV02.pdf","Production","LV","NOR gates","quad 2-input NOR gate","1.0 - 5.5","TTL","+/- 12","6","30","4","low","-40~125","128","3.65948743362832","53.3643709734513","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NOR gates","74LVC1G02GF","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT891"
"nxp","Logic---Gates---NOR gates","74LVC1G02GM","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","313","7.8","158","6","XSON6","SOT886"
"nxp","Logic---Gates---NOR gates","74LVC1G02GN","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","338","23.5","210","6","XSON6","SOT1115"
"nxp","Logic---Gates---NOR gates","74LVC1G02GS","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","325","29.9","218","6","XSON6","SOT1202"
"nxp","Logic---Gates---NOR gates","74LVC1G02GV","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","270","63.3","169","5","TSOP5","SOT753"
"nxp","Logic---Gates---NOR gates","74LVC1G02GW","http://www.nxp.com/products/logic/gates/nor_gates/74LVC1G02GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G02.pdf","Production","LVC","NOR gates","single 2-input NOR gate","1.65 - 5.5","CMOS/LVTTL","+/- 32","2.1","150","1","low","-40~125","311","80.9","181","5","TSSOP5","SOT353-1"
