"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Channel Polarity","Configuration","V(BR)DSS Min (V)","VGS Max (V)","VGS(th) Max (V)","ID Max (A)","PD Max (W)","rDS(on) Max @ VGS = 2.5 V  (mOhms)","rDS(on) Max @ VGS = 4.5 V  (mOhms)","rDS(on) Max @ VGS = 10 V  (mOhms)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Ciss Typ (pF)","Coss Typ (pF)","Crss Typ (pF)","Package Type"
"on","IGBT 和 FET---MOSFET","NTLLD4901NF","NTLLD4901NFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLLD4901NFTWG","http://www.onsemi.com/pub/Collateral/NTLLD4901NF-D.PDF","Power MOSFET 30V 13A 15 mOhm Dual N-Channel FETky WDFN-8","Pb-free
Halide free","Active","Power MOSFET 30V 13A 15 mOhm Dual N-Channel FETky WDFN-8","N-Channel","Dual","30","20","2.2","11","1.88",,"22","15","2.6",,"1.4",,"645","300","16","WDFN-8"
"on","IGBT 和 FET---MOSFET","NTLUD3A50PZ","NTLUD3A50PZTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUD3A50PZTAG","http://www.onsemi.com/pub/Collateral/NTLUD3A50PZ-D.PDF","Power MOSFET -20V -5.6A  50 mOhm Dual P-Channel uDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -5.6A  50 mOhm Dual P-Channel uDFN6 with ESD Protection","P-Channel","Dual","20","8","1","4.4","1.4","70","50",,"10.4",,"3",,"920","85","80","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUD3A50PZ","NTLUD3A50PZTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUD3A50PZTBG","http://www.onsemi.com/pub/Collateral/NTLUD3A50PZ-D.PDF","Power MOSFET -20V -5.6A  50 mOhm Dual P-Channel uDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -5.6A  50 mOhm Dual P-Channel uDFN6 with ESD Protection","P-Channel","Dual","20","8","1","4.4","1.4","70","50",,"10.4",,"3",,"920","85","80","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUF4189NZ","NTLUF4189NZTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUF4189NZTAG","http://www.onsemi.com/pub/Collateral/NTLUF4189NZ-D.PDF","Small Signal MOSFET 30V 1.5A 200 mOhm Single N-Channel UDFN6 with ESD Protection","Pb-free
Halide free","Active","Small Signal MOSFET 30V 1.5A 200 mOhm Single N-Channel UDFN6 with ESD Protection","N-Channel","Single","30","8","1.5","1.5","0.8","350","200",,"1.4",,"0.4","2.1","95","15","10","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS3A39PZ","NTLUS3A39PZTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS3A39PZTAG","http://www.onsemi.com/pub/Collateral/NTLUS3A39PZ-D.PDF","Power MOSFET -20V -5.2A 39 mOhm Single P-Channel uDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -5.2A 39 mOhm Single P-Channel uDFN6 with ESD Protection","P-Channel","Single","20","8","1","5.2","1.5","60","30",,"10.4",,,"4","920","85","80","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS3A39PZ","NTLUS3A39PZTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS3A39PZTBG","http://www.onsemi.com/pub/Collateral/NTLUS3A39PZ-D.PDF","Power MOSFET -20V -5.2A 39 mOhm Single P-Channel uDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -5.2A 39 mOhm Single P-Channel uDFN6 with ESD Protection","P-Channel","Single","20","8","1","5.2","1.5","60","30",,"10.4",,,"4","920","85","80","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS3A90P","NTLUS3A90PZTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS3A90PZTAG","http://www.onsemi.com/pub/Collateral/NTLUS3A90PZ-D.PDF","Power MOSFET -20V -4A 62 mOhm Single P-Channel UDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -4A 62 mOhm Single P-Channel UDFN6 with ESD Protection","P-Channel","Single","20","8","1","5","2.3","95","62",,"12.3",,"3.3","6","950","90","85","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS3A90P","NTLUS3A90PZTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS3A90PZTBG","http://www.onsemi.com/pub/Collateral/NTLUS3A90PZ-D.PDF","Power MOSFET -20V -4A 62 mOhm Single P-Channel UDFN6 with ESD Protection","Pb-free
Halide free","Active","Power MOSFET -20V -4A 62 mOhm Single P-Channel UDFN6 with ESD Protection","P-Channel","Single","20","8","1","5","2.3","95","62",,"12.3",,"3.3","6","950","90","85","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS4930N","NTLUS4930NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS4930NTAG","http://www.onsemi.com/pub/Collateral/NTLUS4930N-D.PDF","Power MOSFET 30V 6.3A 26.3 mOhm Single N-Channel UDFN6","Pb-free
Halide free","Active","Power MOSFET 30V 6.3A 26.3 mOhm Single N-Channel UDFN6","N-Channel","Single","30","20","2.2","6.3","1.65",,"32.3","26.3",,,,,"476","197","101","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS4930N","NTLUS4930NTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS4930NTBG","http://www.onsemi.com/pub/Collateral/NTLUS4930N-D.PDF","Power MOSFET 30V 6.3A 26.3 mOhm Single N-Channel UDFN6","Pb-free
Halide free","Active","Power MOSFET 30V 6.3A 26.3 mOhm Single N-Channel UDFN6","N-Channel","Single","30","20","2.2","6.3","1.65",,"32.3","26.3",,,,,"476","197","101","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS4C16N","NTLUS4C16NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS4C16NTAG","http://www.onsemi.com/pub/Collateral/NTLUS4C16N-D.PDF","Power MOSFET 30V 9.4A 11.4mOhm Single N-Channel UDFN6, MOSFET 30V N-Channel UDFN2x2x0.5mm","Pb-free
Halide free","ActiveNEW","Power MOSFET 30V 9.4A 11.4mOhm Single N-Channel UDFN6","N-Channel","Single","30","±12","1.4","11","2.37","30","16",,"6",,"1.3",,"740","350","21","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTLUS4C16N","NTLUS4C16NTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTLUS4C16NTBG","http://www.onsemi.com/pub/Collateral/NTLUS4C16N-D.PDF","Power MOSFET 30V 9.4A 11.4mOhm Single N-Channel UDFN6, MOSFET 30V N-Channel UDFN2x2x0.5mm","Pb-free
Halide free","ActiveNEW","Power MOSFET 30V 9.4A 11.4mOhm Single N-Channel UDFN6","N-Channel","Single","30","±12","1.4","11","2.37","30","16",,"6",,"1.3",,"740","350","21","UDFN-6"
"on","IGBT 和 FET---MOSFET","NTMD4184PF","NTMD4184PFR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMD4184PFR2G","http://www.onsemi.com/pub/Collateral/NTMD4184PF-D.PDF","Power MOSFET -30V -4.0A 95 mOhm Dual P-Channel SO-8 FETky","Pb-free
Halide free","Active","Power MOSFET -30V -4.0A 95 mOhm Dual P-Channel SO-8 FETky","P-Channel","with Schottky Diode","30","20","3","4","2.31",,"165","95",,"5.8","1.1",,"280","80","52","SOIC-8"
"on","IGBT 和 FET---MOSFET","NTMD4840N","NTMD4840NR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMD4840NR2G","http://www.onsemi.com/pub/Collateral/NTMD4840N-D.PDF","Power MOSFET 30V 7.5A 24 mOhm Dual N-Channel SO-8","Pb-free
Halide free","Active","Power MOSFET 30V 7.5A 24 mOhm Dual N-Channel SO-8","N-Channel","Dual","30","20","3","7.5","1.95",,"36","24","4.8",,"1.9","6","520","140","70","SOIC-8"
"on","IGBT 和 FET---MOSFET","NTMD5838NL","NTMD5838NLR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMD5838NLR2G","http://www.onsemi.com/pub/Collateral/NTMD5838NL-D.PDF","Power MOSFET 40V 8.9A 20 mOhm Dual N-Channel SO-8 Logic Level","Pb-free
Halide free","Active","Power MOSFET 40V 8.9A 20 mOhm Dual N-Channel SO-8 Logic Level","N-Channel","Dual","40","20","3","8.9","2.1",,"30.8","25",,,"4","10","785","123","90","SOIC-8"
"on","IGBT 和 FET---MOSFET","NTMD6N03","NTMD6N03R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMD6N03R2G","http://www.onsemi.com/pub/Collateral/NTMD6N03R2-D.PDF","Power MOSFET 30V 6A 32 mOhm Dual N-Channel SO-8","Pb-free
Halide free","Active","Power MOSFET 30V 6A 32 mOhm Dual N-Channel SO-8","N-Channel","Dual","30","20","2.5","6","2",,"40","32",,"19",,"0.015","680","210","70","SOIC-8"
"on","IGBT 和 FET---MOSFET","NTMFD4901NF","NTMFD4901NFT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4901NFT1G","http://www.onsemi.com/pub/Collateral/NTMFD4901NF-D.PDF","Power MOSFET 30 V, High Side 18 A / Low Side 30 A, Dual N-Channel SO8FL","Pb-free
Halide free","Active","Power MOSFET 30 V, High Side 18 A / Low Side 30 A, Dual N-Channel SO8FL","N-Channel","Dual","30","20","2.2","30","2.07",,"10","2.35","9.7","19.1","5.3","12","1150","360","105","SO-8FL Dual / DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4901NF","NTMFD4901NFT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4901NFT3G","http://www.onsemi.com/pub/Collateral/NTMFD4901NF-D.PDF","Power MOSFET 30 V, High Side 18 A / Low Side 30 A, Dual N-Channel SO8FL","Pb-free
Halide free","Active","Power MOSFET 30 V, High Side 18 A / Low Side 30 A, Dual N-Channel SO8FL","N-Channel","Dual","30","20","2.2","30","2.07",,"10","2.35","9.7","19.1","5.3","12","1150","360","105","SO-8FL Dual / DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C20N","NTMFD4C20NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C20NT1G","http://www.onsemi.com/pub/Collateral/NTMFD4C20N-D.PDF","Power MOSFET 30 V, High Side 18 A / Low Side 27 A, Dual N-Channel SO8FL, Dual N-Channel Power","Pb-free
Halide free","Active","Power MOSFET 30 V, High Side 18 A / Low Side 27 A, Dual N-Channel SO8FL","N-Channel","Dual","30","20","2.1","27","1.97",,"5.2","3.4","9.3","19","4.2","10","970","430","125","SO-8FL Dual / DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C20N","NTMFD4C20NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C20NT3G","http://www.onsemi.com/pub/Collateral/NTMFD4C20N-D.PDF","Power MOSFET 30 V, High Side 18 A / Low Side 27 A, Dual N-Channel SO8FL, Dual N-Channel Power","Pb-free
Halide free","Active","Power MOSFET 30 V, High Side 18 A / Low Side 27 A, Dual N-Channel SO8FL","N-Channel","Dual","30","20","2.1","27","1.97",,"5.2","3.4","9.3","19","4.2","10","970","430","125","SO-8FL Dual / DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C86N","NTMFD4C86NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C86NT1G","http://www.onsemi.com/pub/Collateral/NTMFD4C86N-D.PDF","Power MOSFET 30V 20A High Side 32A Low Side 5.6mOhm Dual N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 20A High Side 32A Low Side 5.6mOhm Dual N-Channel SO-8FL","N-Channel","Dual","30","20","2.2","32","1.89",,"8.1","5.4","10.9","22.2","5.5","21","1153","532","107","DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C86N","NTMFD4C86NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C86NT3G","http://www.onsemi.com/pub/Collateral/NTMFD4C86N-D.PDF","Power MOSFET 30V 20A High Side 32A Low Side 5.6mOhm Dual N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 20A High Side 32A Low Side 5.6mOhm Dual N-Channel SO-8FL","N-Channel","Dual","30","20","2.2","32","1.89",,"8.1","5.4","10.9","22.2","5.5","21","1153","532","107","DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C88N","NTMFD4C88NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C88NT1G","http://www.onsemi.com/pub/Collateral/NTMFD4C88N-D.PDF","Power MOSFET 30V 20A High Side 24A Low Side 5.4mOhm Dual N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 20A High Side 24A Low Side 5.4mOhm Dual N-Channel SO-8FL","N-Channel","Dual","30","20","2.2","24","1.89",,"7.7","5","10.9","22.2","5.4","18.1","1252","610","126","DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFD4C88N","NTMFD4C88NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFD4C88NT3G","http://www.onsemi.com/pub/Collateral/NTMFD4C88N-D.PDF","Power MOSFET 30V 20A High Side 24A Low Side 5.4mOhm Dual N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 20A High Side 24A Low Side 5.4mOhm Dual N-Channel SO-8FL","N-Channel","Dual","30","20","2.2","24","1.89",,"7.7","5","10.9","22.2","5.4","18.1","1252","610","126","DFN-8"
"on","IGBT 和 FET---MOSFET","NTMFS4823N","NTMFS4823NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4823NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4823N-D.PDF","Power MOSFET 30V 30A 10.5 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 30A 10.5 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","30","32.5",,"18","10.6","6",,"2.5","0.6","795","163","85","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4834N","NTMFS4834NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4834NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4834N-D.PDF","Power MOSFET 30V 130A 3 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 130A 3 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","130","86.2",,"4","3","32","74","11","25.9","4500","960","500","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4841N","NTMFS4841NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4841NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4841N-D.PDF","Power MOSFET 30V 57A 7 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 57A 7 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","57","41.7",,"11.4","7","11.5","25.4","5.1","10.7","1436","348","177","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4847N","NTMFS4847NAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4847NAT3G","http://www.onsemi.com/pub/Collateral/NTMFS4847N-D.PDF","Power MOSFET 30V 85A 4.1 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 85A 4.1 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","16","2.5","85","48.1",,"6.2","4.1","19.2",,"6.1","6","2614","466","241","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4852N","NTMFS4852NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4852NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4852N-D.PDF","Power MOSFET 30V 155A  2.1 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 155A  2.1 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","155","86.2",,"3.3","2.1","34.3","71.3","11.3","28.6","4970","970","427","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4852N","NTMFS4852NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4852NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4852N-D.PDF","Power MOSFET 30V 155A  2.1 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 155A  2.1 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","155","86.2",,"3.3","2.1","34.3","71.3","11.3","28.6","4970","970","427","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4899N","NTMFS4899NFT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4899NFT1G","http://www.onsemi.com/pub/Collateral/NTMFS4899NF-D.PDF","Power MOSFET 30V 75A 5 mOhm Single N-Channel SO-8FL FETky","Pb-free
Halide free","Active","Power MOSFET 30V 75A 5 mOhm Single N-Channel SO-8FL FETky","N-Channel","with Schottky Diode","30","20","2.5","75","48",,"7.5","5","12.2","25","4.8","5.7","1600","360","165","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4926N","NTMFS4926NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4926NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4926N-D.PDF","Power MOSFET 30V 44A 7 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 44A 7 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","44","21.6",,"11.2","7","8.7","17.3","3.5","8","1004","390","119","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4926N","NTMFS4926NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4926NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4926N-D.PDF","Power MOSFET 30V 44A 7 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 44A 7 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","44","21.6",,"11.2","7","8.7","17.3","3.5","8","1004","390","119","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4931N","NTMFS4931NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4931NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4931N-D.PDF","Power MOSFET 30V 246A 1.1 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 246A 1.1 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","246","104",,"1.5","1.1","61.5",,,,"9821","2720","234","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4931N","NTMFS4931NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4931NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4931N-D.PDF","Power MOSFET 30V 246A 1.1 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 246A 1.1 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","246","104",,"1.5","1.1","61.5",,,,"9821","2720","234","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4934N","NTMFS4934NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4934NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4934N-D.PDF","Power MOSFET 30V 147A 2 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 147A 2 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","147","69.4",,"3","2","34",,"8.1","70","5505","2355","90","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4934N","NTMFS4934NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4934NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4934N-D.PDF","Power MOSFET 30V 147A 2 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 147A 2 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","147","69.4",,"3","2","34",,"8.1","70","5505","2355","90","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4936N","NTMFS4936NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4936NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4936N-D.PDF","Power MOSFET 30V 79A 3.8 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 79A 3.8 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","79","43",,"4.8","3.8","19",,"2.4","36","3044","1014","39","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4936N","NTMFS4936NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4936NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4936N-D.PDF","Power MOSFET 30V 79A 3.8 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 79A 3.8 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","79","43",,"4.8","3.8","19",,"2.4","36","3044","1014","39","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4939N","NTMFS4939NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4939NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4939N-D.PDF","Power MOSFET 30V 53A 5.5 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 53A 5.5 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","53","30",,"8","5.5","12.8","28.5","2.5","26","1954","642","26.5","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4939N","NTMFS4939NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4939NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4939N-D.PDF","Power MOSFET 30V 53A 5.5 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 53A 5.5 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.2","53","30",,"8","5.5","12.8","28.5","2.5","26","1954","642","26.5","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4946N","NTMFS4946NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4946NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4946N-D.PDF","Power MOSFET 30V 100A 3.4 mOhm Single N-Channel SO-8FL","Pb-free
Halide free","Active","Power MOSFET 30V 100A 3.4 mOhm Single N-Channel SO-8FL","N-Channel","Single","30","20","2.5","100","55.5",,"5.1","3.4","21.8","53","7.4","8.5","3250","562","289","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4982NF","NTMFS4982NFT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4982NFT1G","http://www.onsemi.com/pub/Collateral/NTMFS4982NF-D.PDF","Power MOSFET 30V 207A 1.3 mOhm Single N-Channel SO-8FL FETky","Pb-free
Halide free","Active","Power MOSFET 30V 207A 1.3 mOhm Single N-Channel SO-8FL FETky","N-Channel","with Schottky Diode","30","20","2.2","207","89.3",,"1.9","1.3","40",,"12","71","6000","2400","160","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4982NF","NTMFS4982NFT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4982NFT3G","http://www.onsemi.com/pub/Collateral/NTMFS4982NF-D.PDF","Power MOSFET 30V 207A 1.3 mOhm Single N-Channel SO-8FL FETky","Pb-free
Halide free","Active","Power MOSFET 30V 207A 1.3 mOhm Single N-Channel SO-8FL FETky","N-Channel","with Schottky Diode","30","20","2.2","207","89.3",,"1.9","1.3","40",,"12","71","6000","2400","160","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4985NF","NTMFS4985NFT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4985NFT1G","http://www.onsemi.com/pub/Collateral/NTMFS4985NF-D.PDF","Power MOSFET 30V 65A 3.4 mOhm Single N-Channel SO-8FL FETky","Pb-free
Halide free","Active","Power MOSFET 30V 65A 3.4 mOhm Single N-Channel SO-8FL FETky","N-Channel","with Schottky Diode","30","20","2.3","65","22.73",,"5","3.4","14.2","30.5","4.2","32","2100","900","60","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4985NF","NTMFS4985NFT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4985NFT3G","http://www.onsemi.com/pub/Collateral/NTMFS4985NF-D.PDF","Power MOSFET 30V 65A 3.4 mOhm Single N-Channel SO-8FL FETky","Pb-free
Halide free","Active","Power MOSFET 30V 65A 3.4 mOhm Single N-Channel SO-8FL FETky","N-Channel","with Schottky Diode","30","20","2.3","65","22.73",,"5","3.4","14.2","30.5","4.2","32","2100","900","60","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4C03N","NTMFS4C03NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4C03NT1G","http://www.onsemi.com/pub/Collateral/NTMFS4C03N-D.PDF","Power MOSFET 30V 136A 2.1 mOhm Single N−Channel SO−8FL","Pb-free
Halide free","Active","Power MOSFET 30V 136A 2.1 mOhm Single N−Channel SO−8FL","N-Channel","Single","30","20","2.2","136","64",,"2.8","2.1","20.8","45.2","4.7","39","3071","1673","67","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NTMFS4C03N","NTMFS4C03NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTMFS4C03NT3G","http://www.onsemi.com/pub/Collateral/NTMFS4C03N-D.PDF","Power MOSFET 30V 136A 2.1 mOhm Single N−Channel SO−8FL","Pb-free
Halide free","Active","Power MOSFET 30V 136A 2.1 mOhm Single N−Channel SO−8FL","N-Channel","Single","30","20","2.2","136","64",,"2.8","2.1","20.8","45.2","4.7","39","3071","1673","67","SO-8FL / DFN-5"
