"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","VZ Typ (V)","P Max (W)","Package Type"
"on","二极管和整流器---齐纳二极管","1SMB5925B","1SMB5925BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5925BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","10 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","10 V, 3.0 W Zener Diode Voltage Regulator","10","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5925B","SZ1SMB5925BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5925BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","10 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","10 V, 3.0 W Zener Diode Voltage Regulator","10","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5927B","1SMB5927BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5927BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","12 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","12 V, 3.0 W Zener Diode Voltage Regulator","12","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5927B","SZ1SMB5927BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5927BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","12 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","12 V, 3.0 W Zener Diode Voltage Regulator","12","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5929B","1SMB5929BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5929BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","15 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","15 V, 3.0 W Zener Diode Voltage Regulator","15","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5929B","SZ1SMB5929BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5929BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","15 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","15 V, 3.0 W Zener Diode Voltage Regulator","15","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5931B","1SMB5931BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5931BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","18 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","18 V, 3.0 W Zener Diode Voltage Regulator","18","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5931B","SZ1SMB5931BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5931BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","18 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","18 V, 3.0 W Zener Diode Voltage Regulator","18","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5933B","1SMB5933BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5933BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","22 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","22 V, 3.0 W Zener Diode Voltage Regulator","22","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5933B","SZ1SMB5933BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5933BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","22 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","22 V, 3.0 W Zener Diode Voltage Regulator","22","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5935B","1SMB5935BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5935BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","27 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","27 V, 3.0 W Zener Diode Voltage Regulator","27","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5935B","SZ1SMB5935BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5935BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","27 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","27 V, 3.0 W Zener Diode Voltage Regulator","27","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5937B","1SMB5937BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5937BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","33 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","33 V, 3.0 W Zener Diode Voltage Regulator","33","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5937B","SZ1SMB5937BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5937BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","33 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","33 V, 3.0 W Zener Diode Voltage Regulator","33","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5939B","1SMB5939BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5939BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","39 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","39 V, 3.0 W Zener Diode Voltage Regulator","39","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5939B","SZ1SMB5939BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5939BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","39 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","39 V, 3.0 W Zener Diode Voltage Regulator","39","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5941B","1SMB5941BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5941BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","47 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","47 V, 3.0 W Zener Diode Voltage Regulator","47","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5941B","SZ1SMB5941BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5941BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","47 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","47 V, 3.0 W Zener Diode Voltage Regulator","47","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5943B","1SMB5943BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5943BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","56  V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","56  V, 3.0 W Zener Diode Voltage Regulator","56","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5943B","SZ1SMB5943BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5943BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","56  V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","56  V, 3.0 W Zener Diode Voltage Regulator","56","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5945B","1SMB5945BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5945BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","68 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","68 V, 3.0 W Zener Diode Voltage Regulator","68","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5945B","SZ1SMB5945BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5945BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","68 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","68 V, 3.0 W Zener Diode Voltage Regulator","68","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5947B","1SMB5947BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5947BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","82 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","82 V, 3.0 W Zener Diode Voltage Regulator","82","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5947B","SZ1SMB5947BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5947BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","82 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","82 V, 3.0 W Zener Diode Voltage Regulator","82","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5949B","1SMB5949BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5949BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","100 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","100 V, 3.0 W Zener Diode Voltage Regulator","100","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5949B","SZ1SMB5949BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5949BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","100 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","100 V, 3.0 W Zener Diode Voltage Regulator","100","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5952B","1SMB5952BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5952BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","130 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","130 V, 3.0 W Zener Diode Voltage Regulator","130","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5952B","SZ1SMB5952BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5952BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","130 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","130 V, 3.0 W Zener Diode Voltage Regulator","130","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5954B","1SMB5954BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5954BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","160 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free","Active","160 V, 3.0 W Zener Diode Voltage Regulator","160","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5956B","1SMB5956BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=1SMB5956BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","200 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","200 V, 3.0 W Zener Diode Voltage Regulator","200","3","SMB-2"
"on","二极管和整流器---齐纳二极管","1SMB5956B","SZ1SMB5956BT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZ1SMB5956BT3G","http://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF","200 V, 3.0 W Zener Diode Voltage Regulator","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","200 V, 3.0 W Zener Diode Voltage Regulator","200","3","SMB-2"
"on","二极管和整流器---齐纳二极管","3EZ18D11","3EZ18D5RLG","http://www.onsemi.cn/PowerSolutions/product.do?id=3EZ18D5RLG","http://www.onsemi.com/pub/Collateral/3EZ6.2D5-D.PDF","18 V, 3.0 W SUR30 Zener Diode Voltage Regulator","Pb-free
Halide free","Active","18 V, 3.0 W SUR30 Zener Diode Voltage Regulator","18","3","Axial Lead-2"
"on","二极管和整流器---齐纳二极管","BZG03C15","BZG03C15G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZG03C15G","http://www.onsemi.com/pub/Collateral/BZG03C15-D.PDF","Transient Voltage Suppressor, Surge Rated, 600 Watt","AEC Qualified
Pb-free
Halide free","Active","Transient Voltage Suppressor, Surge Rated, 600 Watt","15","1.5","SMA-2"
"on","二极管和整流器---齐纳二极管","BZX84B10","BZX84B10LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B10LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Voltage Regulators","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Voltage Regulators","10","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B10","SZBZX84B10LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B10LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Voltage Regulators","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Voltage Regulators","10","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B15","BZX84B15LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B15LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 15 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 15 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","15","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B15","SZBZX84B15LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B15LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 15 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 15 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","15","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B18","BZX84B18LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B18LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Diode Voltage Regulator, 250 mW, 18 V, ±2% Tight Tolerance","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, 250 mW, 18 V, ±2% Tight Tolerance","18","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B18","SZBZX84B18LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B18LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Diode Voltage Regulator, 250 mW, 18 V, ±2% Tight Tolerance","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, 250 mW, 18 V, ±2% Tight Tolerance","18","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B24","BZX84B24LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B24LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 24 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 24 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","24","0.225
0.255","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B24","SZBZX84B24LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B24LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 24 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 24 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","24","0.225
0.255","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B3V3","BZX84B3V3LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B3V3LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Voltage Regulators
250 mW SOT−23 Surface Mount","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Voltage Regulators
250 mW SOT−23 Surface Mount","3.3","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B3V3","SZBZX84B3V3LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B3V3LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Voltage Regulators
250 mW SOT−23 Surface Mount","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Voltage Regulators
250 mW SOT−23 Surface Mount","3.3","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B5V1","BZX84B5V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B5V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Diode Voltage Regulator, 250 mW, 5.1 V, ±2% Tight Tolerance","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, 250 mW, 5.1 V, ±2% Tight Tolerance","5.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B5V1","SZBZX84B5V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B5V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","Zener Diode Voltage Regulator, 250 mW, 5.1 V, ±2% Tight Tolerance","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, 250 mW, 5.1 V, ±2% Tight Tolerance","5.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B6V2","BZX84B6V2LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B6V2LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.2 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.2 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B6V2","SZBZX84B6V2LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B6V2LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.2 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.2 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B7V5","BZX84B7V5LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B7V5LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 7.5 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 7.5 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","7.5","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B7V5","SZBZX84B7V5LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B7V5LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 7.5 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 7.5 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","7.5","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B9V1","BZX84B9V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84B9V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84B9V1","SZBZX84B9V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84B9V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C10L","BZX84C10LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C10LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 10 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 10 V &#177;5% Zener Diode Voltage Regulator","10","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C10L","SZBZX84C10LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C10LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 10 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 10 V &#177;5% Zener Diode Voltage Regulator","10","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C11L","BZX84C11LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C11LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 11 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 11 V &#177;5% Zener Diode Voltage Regulator","11","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C11L","SZBZX84C11LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C11LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 11 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 11 V &#177;5% Zener Diode Voltage Regulator","11","0.225","SOT-23-3"
