"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Dir","V(BR) Typ (V)","PPK Max (W)","VRWM Max (V)","IR Max (uA)","VC Max (V)","Package Type"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SMS15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMS15T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor, 15 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SMS24T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMS24T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor, 24 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SZSMS05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMS05T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SZSMS15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMS15T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SZSMS24T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMS24T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SRDA05-4","SRDA05-4R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=SRDA05-4R2G","http://www.onsemi.com/pub/Collateral/SRDA05-4R2-D.PDF","Low Capacitance Surface Mount Transient Voltage Suppressor for High Speed Data Interfaces","Pb-free","Active","Low Capacitance Surface Mount Transient Voltage Suppressor for High Speed Data Interfaces","Bidirectional","-","500","5","10","12","SOIC-8"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SRV05-4","SRV05-4MR6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SRV05-4MR6T1G","http://www.onsemi.com/pub/Collateral/SRV05-4-D.PDF","ESD Protection Diodes with Low Clamping Voltage","Pb-free","Active","ESD Protection Diodes with Low Clamping Voltage","Unidirectional","6","300","5","5","17.5","TSOP-6"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","TVS4201","SZTVS4201MR6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZTVS4201MR6T1G","http://www.onsemi.com/pub/Collateral/TVS4201MR6-D.PDF","Transient Voltage Suppressors
Low Clamping Voltage Surge Protection Diode Array","AEC Qualified
PPAP Capable
Pb-free","ActiveNEW","Transient Voltage Suppressors
Low Clamping Voltage Surge Protection Diode Array","Unidirectional","6","500","5V","1","12","TSOP-6"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","TVS4201","TVS4201MR6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=TVS4201MR6T1G","http://www.onsemi.com/pub/Collateral/TVS4201MR6-D.PDF","Transient Voltage Suppressors
Low Clamping Voltage Surge Protection Diode Array","AEC Qualified
PPAP Capable
Pb-free","ActiveNEW","Transient Voltage Suppressors
Low Clamping Voltage Surge Protection Diode Array","Unidirectional","6","500","5V","1","12","TSOP-6"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","TVS8501V6","TVS8501V6MUT5G","http://www.onsemi.cn/PowerSolutions/product.do?id=TVS8501V6MUT5G","http://www.onsemi.com/pub/Collateral/TVS8501V6-D.PDF","6V TVS in UDFN2 1.6*1.0","AEC Qualified
Pb-free
Halide free","ActiveNEW","6V TVS in UDFN2 1.6*1.0","Unidirectional","7.3",,"6.3V","1","7.5
9.5
11.5","UDFN-2"
