"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Configuration","VRRM Min (V)","VF Max (V)","IRM Max (uA)","IO(rec) Max (A)","IFSM Max (A)","trr Max (ns)","Cj Max (pF)","Package Type"
"on","二极管和整流器---肖特基二极管及整流器","SS2003M","SS2003M-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SS2003M-TL-W","http://www.onsemi.com/pub/Collateral/EN8345-D.PDF","Schottky Barrier Diode, 2.0 A, 30 V","Pb-free
Halide free","Active","Schottky Barrier Diode, 2.0 A, 30 V","Single","30","0.35","1250","2","10","20","75","SC-88FL / MCPH-6"
"on","二极管和整流器---肖特基二极管及整流器","SS26","NRVBSS26T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NRVBSS26T3G","http://www.onsemi.com/pub/Collateral/SS26-D.PDF","60 V, 2.0 A Schottky Rectifier","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","60 V, 2.0 A Schottky Rectifier","Single","60","0.63","20","2","40",,,"SMB-2"
"on","二极管和整流器---肖特基二极管及整流器","SS26","SS26T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SS26T3G","http://www.onsemi.com/pub/Collateral/SS26-D.PDF","60 V, 2.0 A Schottky Rectifier","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","60 V, 2.0 A Schottky Rectifier","Single","60","0.63","20","2","40",,,"SMB-2"
"on","二极管和整流器---肖特基二极管及整流器","TS12100EMFS","NRVTS12100EMFST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NRVTS12100EMFST1G","http://www.onsemi.com/pub/Collateral/NTS12100EMFS-D.PDF","Trench Schottky Rectifier  Very Low Leakage 12A, 100V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier  Very Low Leakage 12A, 100V  ",,"100","0.73","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12100EMFS","NRVTS12100EMFST3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NRVTS12100EMFST3G","http://www.onsemi.com/pub/Collateral/NTS12100EMFS-D.PDF","Trench Schottky Rectifier  Very Low Leakage 12A, 100V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier  Very Low Leakage 12A, 100V  ",,"100","0.73","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12100EMFS","NTS12100EMFST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTS12100EMFST1G","http://www.onsemi.com/pub/Collateral/NTS12100EMFS-D.PDF","Trench Schottky Rectifier  Very Low Leakage 12A, 100V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier  Very Low Leakage 12A, 100V  ",,"100","0.73","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12100EMFS","NTS12100EMFST3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTS12100EMFST3G","http://www.onsemi.com/pub/Collateral/NTS12100EMFS-D.PDF","Trench Schottky Rectifier  Very Low Leakage 12A, 100V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier  Very Low Leakage 12A, 100V  ",,"100","0.73","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12120EMFS","NRVTS12120EMFST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NRVTS12120EMFST1G","http://www.onsemi.com/pub/Collateral/NTS12120EMFS-D.PDF","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V",,"120","0.83","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12120EMFS","NRVTS12120EMFST3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NRVTS12120EMFST3G","http://www.onsemi.com/pub/Collateral/NTS12120EMFS-D.PDF","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V",,"120","0.83","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12120EMFS","NTS12120EMFST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTS12120EMFST1G","http://www.onsemi.com/pub/Collateral/NTS12120EMFS-D.PDF","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V",,"120","0.83","55","12","200",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","TS12120EMFS","NTS12120EMFST3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTS12120EMFST3G","http://www.onsemi.com/pub/Collateral/NTS12120EMFS-D.PDF","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Trench Schottky Rectifier with Very Low Leakage, 12 A, 120 V",,"120","0.83","55","12","200",,,"SO-8FL / DFN-5"
