"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Output","Polarity","VO (V)","IO Typ (A)","VI Max (V)","VDO Typ (V)","Iq Typ (mA)","PSRR (dB)","Noise (microVrms)","Package Type"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DMU19TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DMU19TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 1.9V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DMU25TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DMU25TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 2.5V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DMU28TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DMU28TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 2.8 V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DMU30TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DMU30TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.0V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DMU33TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DMU33TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.3V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DSN30T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DSN30T1G","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.0V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682DSN33T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682DSN33T1G","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.3V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682HMU18TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682HMU18TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 1.8V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682HMU28TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682HMU28TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 2.8V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4682HMU33TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4682HMU33TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.3V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4682","NCP4685EMU30TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4685EMU30TCG","http://www.onsemi.com/pub/Collateral/NCP4682-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.0V","Pb-free
Halide free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","1.2
1.5
1.8
1.9
2.5
2.8
3
3.3","0.15","6","0.24","0.001","30","70","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4684","NCP4684EMX25TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4684EMX25TCG","http://www.onsemi.com/pub/Collateral/NCP4681-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 2.5V","Pb-free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","2.5
3.3","0.15","6","0.28","0.001","25","100","XDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4684","NCP4684EMX33TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4684EMX33TCG","http://www.onsemi.com/pub/Collateral/NCP4681-D.PDF","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA, 3.3 V","Pb-free","Active","Linear Voltage Regulator, LDO, Ultra Low Iq, 150 mA","Single","Positive","2.5
3.3","0.15","6","0.28","0.001","25","100","XDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU12TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU12TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.2V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU15TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU15TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.5V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU18TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU18TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.8V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU25TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU25TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 2.5V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU28TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU28TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 2.8V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU30TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU30TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 3.0V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DMU33TCG","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DMU33TCG","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 3.3V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN12T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN12T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.2V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN15T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.5V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN18T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN18T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 1.8V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN25T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN25T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 2.5V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN28T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN28T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 2.8V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP4688","NCP4688DSN33T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP4688DSN33T1G","http://www.onsemi.com/pub/Collateral/NCP4688-D.PDF","Linear Voltage Regulator, LDO, Low Noise, 150 mA, 3.3V","Pb-free","Active","Linear Voltage Regulator, LDO, Low Noise, 150 mA","Single","Positive","1.2
1.5
1.8
2.5
2.8
3
3.3","0.15","6","0.2
0.22
0.29
0.32
0.39","0.1","75","10","SOT-23-5
UDFN-4"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN28T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN28T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN29T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN29T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN30T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN30T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN31T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN31T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN33T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN33T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN34T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN34T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN35T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN35T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN36T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN36T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN37T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN37T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SN50T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SN50T1G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ15T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ15T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ18T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ18T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ25T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ25T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ27T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ27T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ28T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ28T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
"on","DC-DC控制器、转换器和稳压器---线性稳压器","NCP502","NCP502SQ29T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NCP502SQ29T2G","http://www.onsemi.com/pub/Collateral/NCP502-D.PDF","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA, V","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","Linear Voltage Regulator, LDO, CMOS Low Iq, 80 mA","Single","Positive","1.5
1.8
2.5
2.7
2.8
2.9
3
3.1
3.3
3.4
3.5
3.6
3.7
5","0.08","12","0.6
0.85
1
1.3
1.5","0.04","55","180","SC-88A-5 / SC-70-5 / SOT-323-5
TSOP-5 / SOT-23-5"
