"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Type","Megapixels","Frame Rate (fps)","Optical Format","Shutter Type","Pixel Size (µm)","Color","Package Type"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-ABA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-ABA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-ABA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-ABA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-ABA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-ABA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-ABA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-ABA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-CBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-CBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-CBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-CBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-CBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-CBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-JB-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-JB-B2","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-FBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-FBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-PBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-PBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen1 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-PBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-PBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen1 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-QBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-QBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-QBA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-QBA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-QBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-QBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-01150","KAI-01150-QBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-01150-QBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-01150-D.PDF","Interline Transfer CCD Image Sensor, 0.9 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 0.9 MP","Interline CCD","0.9","138","1/2 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-AAA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-AAA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-AAA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-AAA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-ABA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-ABA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-CBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-CBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-CBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-CBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-CBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-CBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-JB-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-JB-B2","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-JB-B2-T","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-JB-B2-T","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2 (Tray)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-FBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-FBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-PBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-PBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen1 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-PBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-PBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen1 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-QBA-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-QBA-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-QBA-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-QBA-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-QBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-QBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-02150","KAI-02150-QBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-02150-QBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-02150-D.PDF","Interline Transfer CCD Image Sensor, 2.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 2.1 MP","Interline CCD","2.1","64","2/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CLCC-64
CPGA-67"
