"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","# of  Channels","IQ  (µA)","VCC  MIN.  (V)","VCC  MAX.  (V)","Reset  Threshold  (V)","Min  Reset  Threshold","Max  Reset  Threshold","Reset  Active","Reset  ACC  (mV)","Reset  ACC  (%)","Reset  Output  Type"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EN","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EN/TR","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EN-L","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EN-L/TR","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EP","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791EP-L","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XN","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XN-1","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XN-2","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XP","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XP-1","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791XP-2","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809EK-L-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-4","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-4/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP809","SP809NEK-L-4-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp809","http://www.exar.com/power-management/system-controls/supervisors/sp809/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","low","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8100CY","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8100CY/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8100EY","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8100EY/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8101CY","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8101CY/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8101EY","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP8101EY/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-3","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-3/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-6","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-6/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-9","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-2-9/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-3-1","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-3-1/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-0","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP810","SP810EK-4-0/TR","http://www.exar.com/common/content/document.ashx?id=683&languageid=1033&type=datasheet&part=sp810","http://www.exar.com/power-management/system-controls/supervisors/sp810/","3 Pin Microprocessor Reset Circuit","1","3","0.9","6","2.3","-","-","high","60","-","Other"
