"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-2-85/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117T-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-1-8/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L/TR","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-1-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-1-8","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-2-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-2-85","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-2-8-5","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-3-0","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX1117","SPX1117U-L-3-3","http://www.exar.com/common/content/document.ashx?id=694&languageid=1033&type=datasheet&part=spx1117","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx1117/","800mA Low Dropout Voltage Regulator","800","2.6","15","5000","1%","1100","-","▪","▪","-","▪","-","-","-","-","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-1-5","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-1-8","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-2-5","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-2-85","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-2-85/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-3-0","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SP1086","SP1086V1-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=1037&languageid=1033&type=datasheet&part=sp1086","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/sp1086/","1.5A Low Dropout Linear Regulator","1500","2.5","12","500","1%","1300","-","-","-","-","-","-","-","-","-","▪","-","-","-"
